1,VE_15,VE_16,VEVE,0.0000,0.0000,-0.3178,2.4094,-0.0548,-0.5942,0.0000,0.0000
2,VE_15,VE_17,VEVE,0.0000,0.2492,-0.1887,2.4300,-0.1250,0.3194,0.0000,0.2492
3,VE_15,VE_18,VEVE,0.0000,0.0000,0.1555,-8.6699,0.0626,-0.8619,0.0000,0.0000
4,VE_15,VE_19,VEVE,0.0000,0.0000,-0.6947,1.1987,-0.1402,-0.3226,0.0000,0.0000
5,VE_15,VE_20,VEVE,0.0000,0.0000,-0.5525,1.6840,-0.0517,-0.8118,0.0000,0.0000
6,VE_15,VE_21,VEVE,0.0592,0.0000,0.1124,-1.6173,0.3271,-0.5415,0.2486,0.0000
7,VE_15,VE_22,VEVE,0.0000,0.0000,-0.3965,1.4317,-0.0977,-0.0232,0.0000,0.0000
8,VE_15,VE_23,VEVE,0.0000,0.0000,0.1375,-9.0388,0.1588,0.0206,0.1773,0.0000
9,VE_15,VE_24,VEVE,0.0000,0.0000,-0.5460,1.3275,-0.2544,0.4938,0.0000,0.0000
10,VE_15,VE_25,VEVE,0.0000,0.0000,-0.1185,-9.3216,0.0118,0.1718,0.0004,0.1371
11,VE_15,VE_26,VEVE,0.0000,0.0000,-0.3956,1.4197,-0.1026,-0.0070,0.0000,0.0000
12,VE_15,VE_27,VEVE,0.0000,0.5176,-0.5515,1.3119,-0.3826,1.1873,0.0000,0.6203
13,VE_15,VE_28,VEVE,0.0000,0.1357,-0.6670,1.2324,-0.4016,0.9694,0.0000,0.2834
14,VE_15,VE_29,VEVE,0.0000,0.0000,-0.4691,1.3225,-0.2361,0.4483,0.0000,0.0000
15,VE_15,VE_30,VEVE,0.0000,0.0000,-0.6893,1.2143,-0.4776,0.9311,0.0000,0.0000
16,VE_15,VE_31,VEVE,0.0013,0.0000,-0.2812,2.3566,0.0638,-0.2551,0.0013,0.0000
17,VE_15,VE_32,VEVE,0.0000,0.0000,0.4710,-1.2374,0.4795,-0.0931,0.4869,0.0000
18,VE_16,VE_17,VEVE,0.0000,0.5571,0.1594,-0.6103,0.1532,0.0829,0.0000,0.5571
19,VE_16,VE_18,VEVE,0.0000,0.0000,0.2548,-8.6568,0.0898,-0.6858,0.0000,0.0000
20,VE_16,VE_19,VEVE,0.0000,0.0000,-0.0678,-9.2818,0.1253,-0.2556,0.1102,0.0000
21,VE_16,VE_20,VEVE,0.0000,1.0000,-0.2995,1.5257,-0.3584,1.8045,0.0000,1.0000
22,VE_16,VE_21,VEVE,0.0000,0.0000,-0.5782,1.4009,-0.2039,0.2216,0.0000,0.0000
23,VE_16,VE_22,VEVE,0.0000,0.0000,0.0047,-9.3074,0.0986,-0.9209,0.0000,0.0000
24,VE_16,VE_23,VEVE,0.0000,0.0000,0.0656,-8.8465,0.1635,-1.1262,0.0000,0.0000
25,VE_16,VE_24,VEVE,0.0000,0.8350,0.0803,-1.5438,0.1467,0.2372,0.0000,0.8350
26,VE_16,VE_25,VEVE,0.0000,0.0000,-0.3198,-9.4956,-0.1763,-0.0899,0.0000,0.0000
27,VE_16,VE_26,VEVE,0.0000,0.0000,-0.2817,1.8815,-0.0420,-0.3182,0.0000,0.0000
28,VE_16,VE_27,VEVE,0.0000,0.2160,-0.4567,1.4180,-0.1191,0.7613,0.0000,0.3919
29,VE_16,VE_28,VEVE,0.0000,0.0000,-0.2658,-9.5067,-0.0894,-0.3909,0.0000,0.0000
30,VE_16,VE_29,VEVE,0.0000,0.5416,-0.1671,-1.7300,0.0054,0.3800,0.0000,0.5416
31,VE_16,VE_30,VEVE,0.0359,0.0000,0.0478,-9.2023,0.0441,-0.0826,0.0359,0.0000
32,VE_16,VE_31,VEVE,0.0000,0.8103,-0.0776,2.6166,-0.0307,0.4340,0.0000,0.8103
33,VE_16,VE_32,VEVE,0.0000,0.0000,-0.5166,1.3246,-0.1086,-0.3359,0.0000,0.0000
34,VE_17,VE_18,VEVE,0.0000,0.0000,0.1600,-8.6493,0.0309,-0.3988,0.0000,0.0000
35,VE_17,VE_19,VEVE,0.0290,0.0000,0.1479,-9.1942,0.1343,-0.4030,0.0290,0.0000
36,VE_17,VE_20,VEVE,0.0000,0.0000,-0.2688,2.7295,-0.1435,-0.6842,0.0000,0.0000
37,VE_17,VE_21,VEVE,0.0000,0.0000,-0.1038,2.3906,0.0434,-0.4455,0.0000,0.0000
38,VE_17,VE_22,VEVE,0.0000,0.0000,-0.2110,-9.3950,-0.2205,-0.0545,0.0000,0.0000
39,VE_17,VE_23,VEVE,0.0000,0.0000,-0.3420,-9.5137,-0.3563,0.4038,0.0000,0.0000
40,VE_17,VE_24,VEVE,0.0000,1.0000,0.1858,-1.5201,0.1609,0.5630,0.0000,1.0000
41,VE_17,VE_25,VEVE,0.0000,0.0595,0.2295,-9.1715,0.0051,0.3157,0.0951,0.2038
42,VE_17,VE_26,VEVE,0.0000,0.2330,-0.6004,1.3828,-0.7215,1.5282,0.0000,0.2426
43,VE_17,VE_27,VEVE,0.0000,0.0000,-0.0466,2.5547,-0.1541,-0.2036,0.0000,0.0000
44,VE_17,VE_28,VEVE,0.0000,0.0000,0.0595,-9.1957,0.0252,-0.1118,0.0000,0.0000
45,VE_17,VE_29,VEVE,0.3548,0.0000,0.5104,-1.1650,0.4800,0.1465,0.2013,0.7987
46,VE_17,VE_30,VEVE,0.0000,0.0000,0.1279,-8.4168,0.0948,-0.7153,0.0000,0.0000
47,VE_17,VE_31,VEVE,0.0000,0.0000,0.0024,3.4021,0.0005,-0.2243,0.0000,0.0000
48,VE_17,VE_32,VEVE,0.0000,0.0000,-0.5085,1.2501,-0.3249,0.5393,0.0000,0.0000
49,VE_18,VE_19,VEVE,0.0000,0.0000,-0.2442,6.4697,-0.0304,-0.2201,0.0000,0.0000
50,VE_18,VE_20,VEVE,0.0000,0.0000,0.0935,3.5215,-0.0209,-0.1801,0.0000,0.0000
51,VE_18,VE_21,VEVE,0.0000,0.0000,-0.1150,-8.8692,-0.0405,-0.4525,0.0000,0.0000
52,VE_18,VE_22,VEVE,0.0766,0.0887,0.4860,3.4047,0.0481,0.2783,0.3080,0.1031
53,VE_18,VE_23,VEVE,0.0822,0.0000,0.9052,4.3647,0.1528,-0.4300,0.1463,0.0000
54,VE_18,VE_24,VEVE,0.0968,0.0000,0.4902,-7.6248,0.1359,-0.3342,0.1139,0.0000
55,VE_18,VE_25,VEVE,0.0558,0.0000,0.3372,3.5299,0.1476,-0.3637,0.0649,0.0000
56,VE_18,VE_26,VEVE,0.0000,0.3478,0.2315,3.2587,-0.4729,1.9902,0.0000,0.5141
57,VE_18,VE_27,VEVE,0.0000,0.0000,0.0541,6.8359,-0.0228,-0.4014,0.0000,0.0000
58,VE_18,VE_28,VEVE,0.1201,0.0000,0.5396,-7.5287,0.0753,-0.1899,0.1373,0.0000
59,VE_18,VE_29,VEVE,0.0000,0.0000,0.2772,-7.5871,0.0689,-0.5174,0.0000,0.0000
60,VE_18,VE_30,VEVE,0.0989,0.0000,0.4902,-7.6248,0.0624,-0.1545,0.1139,0.0000
61,VE_18,VE_31,VEVE,0.0000,0.0000,-0.2421,1.9670,-0.2233,0.4027,0.0000,0.0000
62,VE_18,VE_32,VEVE,0.0000,0.0000,0.4321,-4.0425,0.0740,-0.8104,0.0000,0.0000
63,VE_19,VE_20,VEVE,0.0164,0.0000,0.2760,7.6371,0.0919,-0.5096,0.0164,0.0000
64,VE_19,VE_21,VEVE,0.0000,0.0000,0.1569,7.1579,0.1371,-0.6679,0.0000,0.0000
65,VE_19,VE_22,VEVE,0.0000,0.0000,0.0056,2.8567,0.1681,-0.8310,0.0000,0.0000
66,VE_19,VE_23,VEVE,0.0000,0.0000,-0.7872,1.1253,-0.1408,0.1868,0.0000,0.0000
67,VE_19,VE_24,VEVE,0.0000,0.0000,0.2709,-4.5245,0.2446,-0.8136,0.0000,0.0000
68,VE_19,VE_25,VEVE,0.0000,0.2749,-0.1762,1.5399,-0.0793,0.3402,0.0000,0.4264
69,VE_19,VE_26,VEVE,0.0000,0.0000,-0.5173,5.8130,-0.1350,0.0390,0.0000,0.0000
70,VE_19,VE_27,VEVE,0.0000,0.0000,-0.1355,2.3861,0.0235,-0.3058,0.0000,0.0000
71,VE_19,VE_28,VEVE,0.0000,0.0000,-0.2237,6.0184,-0.1071,0.0912,0.0000,0.0000
72,VE_19,VE_29,VEVE,0.0000,0.0000,0.4178,-4.5065,0.3290,-0.8301,0.1360,0.0000
73,VE_19,VE_30,VEVE,0.0000,0.0000,0.0644,7.0846,-0.0209,-0.0785,0.0000,0.0000
74,VE_19,VE_31,VEVE,0.0000,0.0000,-0.3331,2.3620,0.0048,-0.4948,0.0000,0.0000
75,VE_19,VE_32,VEVE,0.0000,0.0000,-0.5900,1.2274,-0.0454,-0.2395,0.0000,0.0000
76,VE_20,VE_21,VEVE,0.0000,0.1900,0.0317,2.1877,0.1687,-0.2224,0.1834,0.0000
77,VE_20,VE_22,VEVE,0.0000,0.1001,-0.3912,2.3122,-0.3425,0.8480,0.0000,0.2893
78,VE_20,VE_23,VEVE,0.0000,0.0000,-0.1063,6.9120,-0.0036,-0.7451,0.0000,0.0000
79,VE_20,VE_24,VEVE,0.0000,0.0000,0.2589,4.0232,0.1656,-0.6176,0.0000,0.0000
80,VE_20,VE_25,VEVE,0.0000,0.0000,-0.2106,6.8646,-0.1442,-0.1500,0.0000,0.0000
81,VE_20,VE_26,VEVE,0.0000,0.0000,0.5904,0.4208,0.2380,-0.5277,0.1997,0.0000
82,VE_20,VE_27,VEVE,0.0000,0.3318,0.2531,3.0499,-0.1405,1.0205,0.0000,0.5534
83,VE_20,VE_28,VEVE,0.0000,0.0000,0.1780,-7.4608,-0.0575,-0.2013,0.0000,0.0000
84,VE_20,VE_29,VEVE,0.0000,0.0000,0.2208,3.8945,0.2061,-0.4046,0.1395,0.0000
85,VE_20,VE_30,VEVE,0.0000,0.0000,0.7518,-7.3595,0.2564,-0.3548,0.3208,0.0000
86,VE_20,VE_31,VEVE,0.0000,0.0000,0.7287,-0.6726,0.4746,-0.2794,0.4956,0.0000
87,VE_20,VE_32,VEVE,0.0000,0.0000,-0.5989,5.7904,-0.1367,-0.3412,0.0000,0.0000
88,VE_21,VE_22,VEVE,0.0000,0.0000,-0.8102,1.1192,-0.4765,0.4444,0.0000,0.0000
89,VE_21,VE_23,VEVE,0.0000,0.0232,-0.4466,-9.5425,-0.4434,0.9313,0.0000,0.0351
90,VE_21,VE_24,VEVE,0.0000,0.0000,-0.2738,2.3665,-0.0836,-0.0464,0.0000,0.0000
91,VE_21,VE_25,VEVE,0.0000,0.0000,0.3923,-3.7448,0.2895,-1.5453,0.0000,0.0000
92,VE_21,VE_26,VEVE,0.0000,0.0000,-0.6662,1.2204,-0.3264,0.6026,0.0000,0.0000
93,VE_21,VE_27,VEVE,0.0000,0.0000,-0.1312,6.0918,-0.1120,0.1732,0.0000,0.0000
94,VE_21,VE_28,VEVE,0.0000,0.0000,-0.5652,2.0802,-0.3591,0.3098,0.0000,0.0000
95,VE_21,VE_29,VEVE,0.0000,0.0000,-0.0808,2.3968,0.0532,-0.2123,0.0000,0.0000
