41,VE_17,VE_25,VEVE,0.0000,0.8356,-0.5548,1.0000,-0.3600,1.0000,-0.3158,1.0000,-0.1952,0.8693,-0.1771,1.0000,0.0000,1.0000,0.0000,0.0000
42,VE_17,VE_26,VEVE,0.0000,0.5000,-0.0703,0.5080,0.0155,0.5587,-0.3275,0.5052,-0.2458,0.3993,-0.2090,0.5238,0.0000,0.5000,0.0000,0.0000
43,VE_17,VE_27,VEVE,0.0000,0.3678,-0.9923,0.3580,-1.2200,0.4818,-0.6661,0.3895,-0.9051,0.0892,-0.7657,0.3358,0.0000,0.3678,0.0000,0.0000
44,VE_17,VE_28,VEVE,0.0000,0.6165,-0.8037,0.6717,-0.6079,0.7474,-0.4286,0.5826,-0.3976,0.7333,-0.2698,0.7465,0.0000,0.6165,0.0000,0.0000
45,VE_17,VE_29,VEVE,0.0513,0.9014,0.2881,1.0000,0.3275,1.0000,-0.1731,1.0000,-0.1280,0.9360,0.0055,1.0000,0.0000,1.0000,0.0000,0.0000
46,VE_17,VE_30,VEVE,0.0000,0.5000,-0.9476,0.5806,-0.9248,0.5805,-0.5698,0.2799,-0.8480,0.1278,-0.4934,0.5102,0.0000,0.5000,0.0000,0.0000
47,VE_17,VE_31,VEVE,0.0000,0.6071,-0.5793,0.7874,-0.6677,0.7978,-0.7063,0.5189,-0.7352,0.1885,-0.5469,0.6571,0.0000,0.6071,0.0000,0.0000
48,VE_17,VE_32,VEVE,0.0000,0.5000,0.0590,0.5507,-0.0356,0.5989,-0.3259,0.2407,-0.1340,0.2494,-0.2632,0.5365,0.0000,0.5000,0.0000,0.0000
49,VE_18,VE_19,VEVE,0.0000,0.2091,-1.4213,0.2314,-1.4051,0.3257,-0.5087,0.0586,-0.5482,0.1152,-0.6628,0.2394,0.0000,0.2091,0.0000,0.0000
50,VE_18,VE_20,VEVE,0.0000,0.3707,-1.2699,0.3468,-1.2993,0.4277,-0.5094,0.2370,-0.5673,0.2885,-0.7528,0.4627,0.0000,0.3197,0.0000,0.0000
51,VE_18,VE_21,VEVE,0.0000,0.0261,-1.3729,0.2194,-1.2386,0.2670,-0.6917,-0.0400,-0.6742,-0.0636,-0.5709,0.2448,0.0000,0.0000,0.0000,0.0000
52,VE_18,VE_22,VEVE,0.1139,0.7977,-0.2181,0.8568,-0.2253,0.8980,-0.1539,0.7810,-0.1196,0.5678,0.0491,0.8994,0.0000,0.8535,0.0000,0.0000
53,VE_18,VE_23,VEVE,0.0000,0.6486,-1.6418,0.8492,-1.7062,0.8873,-0.7713,0.7013,-0.9362,0.6512,-0.7953,0.8577,0.0000,0.7835,0.0000,0.0000
54,VE_18,VE_24,VEVE,0.0000,0.7887,-0.8790,0.8006,-0.7996,0.7816,-0.3307,0.7828,-0.3613,0.3617,-0.2093,0.8000,0.0000,0.7614,0.0000,0.0000
55,VE_18,VE_25,VEVE,0.0000,0.5129,-1.0846,0.5061,-1.0424,0.5927,-0.4673,0.5297,-0.3973,0.5748,-0.5000,0.6250,0.0000,0.5071,0.0000,0.0000
56,VE_18,VE_26,VEVE,0.0000,0.6611,-0.6355,0.6632,-0.6664,0.7254,-0.3712,0.9836,-0.5740,1.5401,-0.4333,0.7280,0.0000,0.5983,0.0000,0.0000
57,VE_18,VE_27,VEVE,0.0000,0.0000,-1.7114,-0.0300,-1.8683,0.0769,-0.8807,-0.0002,-0.9241,0.0010,-0.7622,0.0374,0.0000,0.0000,0.0000,0.0000
58,VE_18,VE_28,VEVE,0.0000,0.7656,-0.8595,0.8046,-0.7491,0.7866,-0.2397,0.7254,-0.3543,0.3923,-0.1474,0.7931,0.0000,0.7893,0.0000,0.0000
59,VE_18,VE_29,VEVE,0.0000,0.5000,-1.2961,0.5650,-1.2722,0.5668,-0.5317,0.3443,-0.7079,0.0296,-0.6119,0.5443,0.0000,0.5000,0.0000,0.0000
60,VE_18,VE_30,VEVE,0.0000,0.8009,-0.8536,0.8625,-0.8925,0.8913,-0.2494,0.8105,-0.4456,0.4433,-0.1887,0.9037,0.0000,0.8122,0.0000,0.0000
61,VE_18,VE_31,VEVE,0.0000,0.5000,-0.7027,0.5006,-0.8730,0.6040,-0.5500,0.4187,-0.5313,0.3038,-0.4892,0.5701,0.0000,0.5000,0.0000,0.0000
62,VE_18,VE_32,VEVE,0.0000,0.0410,-1.3944,0.0994,-1.3124,0.1481,-0.6253,-0.1378,-0.6645,-0.0299,-0.7536,0.1595,0.0000,0.0410,0.0000,0.0000
63,VE_19,VE_20,VEVE,0.0000,0.4924,-1.4181,0.3143,-1.5383,0.1729,-0.4391,0.3094,-0.9163,0.0832,-0.9106,-0.0161,0.0000,0.4924,0.0000,0.0000
64,VE_19,VE_21,VEVE,0.0000,0.4107,-1.0857,0.3942,-1.0663,0.4532,-0.4926,0.1303,-0.8272,0.0999,-1.0412,0.0909,0.0000,0.4107,0.0000,0.0000
65,VE_19,VE_22,VEVE,0.0000,0.3683,-0.7797,0.3810,-0.6881,0.4120,-0.5537,0.1027,-0.4091,0.1863,-0.7660,0.2448,0.0000,0.3683,0.0000,0.0000
66,VE_19,VE_23,VEVE,0.0000,0.5000,-0.1589,0.2593,-0.5649,0.2467,-0.2255,0.1414,-0.3121,0.3208,-0.5502,0.3762,0.0000,0.5000,0.0000,0.0000
67,VE_19,VE_24,VEVE,0.0000,0.4431,-1.0379,0.4103,-0.9755,0.4350,-0.5589,0.3652,-0.5545,0.5457,-0.8791,0.4930,0.0000,0.4294,0.0000,0.0000
68,VE_19,VE_25,VEVE,0.0000,0.6831,0.0575,0.7200,-0.2210,0.7651,-0.2722,0.5246,-0.1917,0.7602,-0.9817,0.7764,0.0000,0.6954,0.0000,0.0000
69,VE_19,VE_26,VEVE,0.0000,0.5000,-0.8860,0.2509,-0.7958,0.2408,-0.5713,0.2808,-0.4397,0.4106,-0.8274,0.0069,0.0000,0.5000,0.0000,0.0000
70,VE_19,VE_27,VEVE,0.0000,0.3362,-1.1545,0.2936,-1.5458,0.2124,-0.4228,0.0964,-0.9873,0.1328,-0.9543,0.0847,0.0000,0.5000,0.0000,0.0000
71,VE_19,VE_28,VEVE,0.0000,0.3320,-0.6776,0.3329,-0.6954,0.3396,-0.3811,0.2657,-0.2862,0.6238,-0.5429,0.4977,0.0000,0.3320,0.0000,0.0000
72,VE_19,VE_29,VEVE,0.0000,0.6484,-0.9388,0.5722,-0.8207,0.6616,-0.4635,0.4562,-0.5001,0.6297,-0.7802,0.6076,0.0000,0.6571,0.0000,0.0000
73,VE_19,VE_30,VEVE,0.0000,0.5000,-0.9849,0.5093,-1.0140,0.5518,-0.5411,0.3702,-0.6245,0.4481,-0.7518,0.4607,0.0000,0.5000,0.0000,0.0000
74,VE_19,VE_31,VEVE,0.0000,0.3104,-0.7039,0.5228,-1.3253,0.4436,-0.5955,0.2430,-1.0449,0.1475,-0.9485,0.2241,0.0000,0.3554,0.0000,0.0000
75,VE_19,VE_32,VEVE,0.0000,0.1122,-0.1124,0.4219,-0.4558,0.3014,-0.4004,0.0027,-0.3651,0.1393,-1.0903,0.2836,0.0000,0.1122,0.0000,0.0000
